n,t,j,p
172,2,7,0.47259993053458604
172,2,8,0.3094371653354556
172,3,1,0.0006740912688199664
172,3,2,0.03238483052979633
172,3,3,0.022261694310961845
172,3,4,0.06382339286117358
172,3,5,0.08887563230285729
172,3,6,0.009943262856349376
172,3,7,0.47259993053458604
172,3,8,0.3094371653354556
172,4,2,0.37045650333282343
172,4,3,0.0986216175212984
172,4,5,0.49910512788721006
172,4,10,0.01888773480556873
172,4,12,0.005161889659720663
172,4,13,0.00776712679337882
172,5,1,0.0009317613091081288
172,5,2,0.07193138847284344
172,5,3,0.015106293539462206
172,5,5,0.12284816512649388
172,5,7,0.1574371038190274
172,5,8,0.5421929505196802
172,5,10,0.0028931148508775937
172,5,12,0.0007906686422093517
172,5,17,0.0858685537202978
172,6,2,0.37045650333282343
172,6,3,0.0986216175212984
172,6,5,0.49910512788721006
172,6,10,0.01888773480556873
172,6,12,0.005161889659720663
172,6,13,0.00776712679337882
172,7,1,0.0009567360038203738
172,7,2,0.07385941923541794
172,7,3,0.015511198814765762
172,7,5,0.09950861855986794
172,7,7,0.1616570081720251
172,7,8,0.5567257533759415
172,7,10,0.002970661170371469
172,7,12,0.0006404519289632517
172,7,17,0.08817015273882668
172,8,1,0.0010588942398732381
172,8,2,0.05087161352394095
172,8,3,0.027586504656256398
172,8,4,0.1002567844976984
172,8,5,0.13961001939000336
172,8,6,0.01561934451779093
172,8,7,0.1789183997518262
172,8,8,0.4860784394226106
172,9,3,0.15948572588147814
172,9,5,0.8071267295435421
172,9,12,0.00834753819691567
172,9,13,0.009908654167521437
172,9,14,0.015131352210542667
172,10,1,0.0027296520810373777
172,10,2,0.05078652928153897
172,10,3,0.027540365430731507
172,10,4,0.10008910213097671
172,10,5,0.1393765176017038
172,10,6,0.015593220713117695
172,10,7,0.17861915356244604
172,10,8,0.48526545919844793
172,11,1,0.0009134682683905409
172,11,2,0.08939282425464683
172,11,3,0.014809715392132057
172,11,5,0.12043631730154945
172,11,7,0.1543461798640745
172,11,8,0.5315482096148025
172,11,10,0.003595422150243197
172,11,12,0.0007751456391347772
172,11,17,0.08418271751502615
172,12,1,0.0009134682683905409
172,12,2,0.08939282425464683
172,12,3,0.014809715392132057
172,12,5,0.12043631730154945
172,12,7,0.1543461798640745
172,12,8,0.5315482096148025
172,12,10,0.003595422150243197
172,12,12,0.0007751456391347772
172,12,17,0.08418271751502615
172,13,2,0.3669043736617473
172,13,3,0.09767598214803518
172,13,5,0.49431944827893054
172,13,12,0.005112394776369562
172,13,13,0.006068489968168856
172,13,14,0.009267096978264697
172,13,16,0.020652214188483887
172,14,1,0.0009491334969793137
172,14,2,0.14925446695583344
172,14,3,0.024726997888819567
172,14,4,0.0898645670955707
172,14,5,0.1251386030136933
172,14,6,0.014000305719360872
172,14,7,0.1603724338426118
172,14,8,0.4356934919871311
172,15,2,0.37033631621871943
172,15,3,0.09858962173369172
172,15,5,0.4989432033308435
172,15,12,0.005160214989102268
172,15,13,0.006125253284371562
172,15,16,0.020845390443271477
172,16,2,0.3688364259603795
172,16,3,0.09819032626431505
172,16,5,0.49692244539443076
172,16,10,0.01015052162918166
172,16,12,0.00513931572577287
172,16,16,0.02076096502592005
172,17,2,0.024264908144317462
172,17,3,0.006459717858019003
172,17,5,0.032691395544649164
172,17,7,0.17383787730287872
172,17,8,0.7589035895404754
172,17,9,0.0017650522431968388
172,17,10,0.0006073444101755293
172,17,11,0.0014701149562877237
172,18,2,0.024264908144317462
172,18,3,0.006459717858019003
172,18,5,0.032691395544649164
172,18,7,0.17383787730287872
172,18,8,0.7589035895404754
172,18,9,0.0017650522431968388
172,18,10,0.0006073444101755293
172,18,11,0.0014701149562877237
172,19,2,0.3818563803307898
172,19,3,0.08019356630897255
172,19,5,0.5144638461598833
172,19,10,0.015358446267924514
172,19,12,0.004197359069039925
172,19,13,0.003930401863389904
173,1,1,0.012786486657150126
173,1,2,0.33348785220423016
173,1,3,0.014647534124675938
173,1,4,0.5118216972224835
173,1,5,0.05450066772720221
173,1,6,0.016242829262278883
173,1,7,0.029772469796705243
173,1,8,0.026740463005273985
174,1,2,0.11206692912948361
174,1,3,0.013995195209943585
174,1,5,0.003298440588381493
174,1,7,0.0009715481926758522
174,1,8,0.0035680831144699146
174,1,9,0.14091903344186674
174,1,10,0.06286131526130789
174,1,11,0.026413135823079602
174,1,12,0.6359063192387912
174,2,2,0.0032841954425138343
174,2,3,0.020069383854008187
174,2,5,0.0006761794482790951
174,2,7,0.0001991671225530435
174,2,8,0.0004957102594461035
174,2,9,0.019577741994034212
174,2,10,0.0059185599786918605
174,2,11,0.037876953745154415
174,2,12,0.9119021081553192
175,1,1,0.030253081890127202
175,1,2,0.0065778606114342015
175,1,3,0.021207130666132938
175,1,4,0.003201251645395883
175,1,5,0.021050089222666615
175,1,6,0.6656726061159964
175,1,7,0.018835580040769538
175,1,8,0.037124587260373695
175,1,13,0.19607781254710355
175,2,1,0.019467968159611007
175,2,2,0.004232877212537832
175,2,3,0.08852143413181328
175,2,4,0.002060017069659522
175,2,5,0.013545808927241212
175,2,6,0.045435264416084545
175,2,7,0.0018685919710335645
175,2,8,0.0017433753605723698
175,2,9,0.6969478776775628
175,2,13,0.12617678507388383
175,3,1,0.005156416862648384
175,3,2,0.0011211483015229201
175,3,3,0.0036146005412731773
175,3,4,0.0005456299634480251
175,3,5,0.0035878339741457254
175,3,6,0.012034289437561302
175,3,7,0.0004949278255363336
175,3,8,0.00046176211269089606
175,3,9,0.823834760451849
175,3,13,0.14914863052932434
175,4,1,0.020528264627409785
175,4,2,0.02895228235657703
175,4,3,0.014390123686688096
175,4,4,0.002172213103917307
175,4,5,0.014283563028813465
175,4,6,0.04790983443689563
175,4,7,0.001970362297058365
175,4,8,0.0018383259338272237
175,4,9,0.7349061980776584
175,4,13,0.13304883245115456
175,5,1,0.019467968159611007
175,5,2,0.004232877212537832
175,5,3,0.08852143413181328
175,5,4,0.002060017069659522
175,5,5,0.013545808927241212
175,5,6,0.045435264416084545
175,5,7,0.0018685919710335645
175,5,8,0.0017433753605723698
175,5,9,0.6969478776775628
175,5,13,0.12617678507388383
175,6,1,0.014464133179123873
175,6,2,0.003144904451818725
175,6,3,0.010139223614177678
175,6,4,0.0015305326679463398
175,6,5,0.01006414140069648
175,6,6,0.3182610374547781
175,6,7,0.013088952533316388
175,6,8,0.01774943049783259
175,6,9,0.5178119688191142
175,6,13,0.09374567538119559
175,7,2,0.008299251052460535
175,7,3,0.008714186157236561
175,7,5,0.012571930369653643
175,7,6,0.18819258220406926
175,7,7,0.005325014748415486
175,7,8,0.010495507664878398
175,7,9,0.3061900768236156
175,7,10,0.3568047066596415
175,7,11,0.04797350353899743
175,7,13,0.05543324078103165
175,8,1,0.026404100137722333
175,8,2,0.040131238258874796
175,8,3,0.018509030047780758
175,8,4,0.00857888562381424
175,8,5,0.01837196837538267
175,8,6,0.0616231371240418
175,8,7,0.0025343420081235654
175,8,8,0.002364512681590004
175,8,9,0.6503511894285496
175,8,13,0.17113159631412028
175,9,1,0.004056288423780282
175,9,2,0.0018631596976293146
175,9,3,0.018444064916350138
175,9,4,0.0004292190804886061
175,9,5,0.0028223647938925953
175,9,6,0.009466757679659285
175,9,7,0.0025254466818302444
175,9,8,0.00036324454793718844
175,9,9,0.9419417039001151
175,9,13,0.018087750278317286
175,10,1,0.005155800113934529
175,10,2,0.0023681942647369738
175,10,3,0.0024865961457208358
175,10,4,0.0005455647017387488
175,10,5,0.0035874048404957466
175,10,6,0.012032850040256839
175,10,7,0.0004948686282084251
175,10,8,0.00046170688224760666
175,10,9,0.8237362232229025
175,10,13,0.14913079115975772
175,11,1,0.025889621915672782
175,11,2,0.01728423117608954
175,11,3,0.11772088603783551
175,11,4,0.002739528986078989
175,11,5,0.01801399451617078
175,11,6,0.0604224235280727
175,11,7,0.002484960898235176
175,11,8,0.0023184406596656474
175,11,9,0.6376792361372122
175,11,13,0.11544667614496669
176,1,1,0.009286498495631953
176,1,2,0.004356802789654665
176,1,3,0.00410189699634658
176,1,4,0.016041933175813233
176,1,5,0.01686491095547703
176,1,6,0.006463595222130743
176,1,7,0.004016036915334543
176,1,8,0.0016386203501822176
176,1,10,0.937229705099429
176,2,1,0.036119838054568386
176,2,2,0.016945785461768854
176,2,3,0.015954329319522124
176,2,4,0.005118998268377655
176,2,5,0.06559607507642125
176,2,6,0.025140155116964463
176,2,7,0.015620376514493878
176,2,8,0.006373414232430147
176,2,10,0.8131310279554532
177,1,1,0.007521714508315338
177,1,2,0.13569201064209147
177,1,3,0.8058322544457324
177,1,4,0.003391146209765962
177,1,5,0.027403475517441135
177,1,6,0.005337264655495216
177,1,7,0.004678011340601927
177,1,8,0.010144122680556429
177,2,1,0.0015537835091604618
177,2,2,0.004807967293377601
177,2,3,0.9704758763672382
177,2,4,0.0007005194164257763
177,2,5,0.005660819525337058
177,2,6,0.0011025350399254728
177,2,7,0.013602996484210683
177,2,8,0.0020955023643245683
178,1,1,0.003763947158415169
178,1,2,0.0009292620145970274
178,1,3,0.003679257473914575
178,1,4,0.0004864663951448557
178,1,5,0.00020373392325568685
178,1,6,0.0005338524005861312
178,1,7,0.0004973475360754593
178,1,8,0.00018009247100362358
178,1,18,0.5998838591922301
178,1,20,0.3898421814347775
178,2,1,0.003763947158415169
178,2,2,0.0009292620145970274
178,2,3,0.003679257473914575
178,2,4,0.0004864663951448557
178,2,5,0.00020373392325568685
178,2,6,0.0005338524005861312
178,2,7,0.0004973475360754593
178,2,8,0.00018009247100362358
178,2,18,0.5998838591922301
178,2,20,0.3898421814347775
179,1,1,0.5589261382142838
179,1,2,0.11304486790678138
179,1,3,0.13072157261585302
179,1,4,0.041625947268340374
179,1,5,0.10320301535984201
179,1,6,0.019129901872623
179,1,7,0.01608546560856923
179,1,8,0.01726309115370704
180,1,1,0.003347106586482734
180,1,2,0.3045032858275473
180,1,3,0.0005836049736245274
180,1,5,0.003750215349812875
180,1,7,0.0016553277276879247
180,1,10,0.06695728636602334
180,1,12,0.005572699375223857
180,1,16,0.5866647577454339
180,1,17,0.026965716048163488
180,2,1,0.019023105755088365
180,2,2,0.3814592505045024
180,2,3,0.00331688843650519
180,2,5,0.021314153392053635
180,2,7,0.009407968826062343
180,2,10,0.3805482456873558
180,2,12,0.03167214632014382
180,2,17,0.1532582410782883
181,1,1,0.0030746555860540164
181,1,2,0.04684968161875288
181,1,3,0.012281326577797355
181,1,4,0.10775061907336987
181,1,5,0.006821225318293937
181,1,6,0.11890366099390677
181,1,7,0.050696364153654014
181,1,8,0.6536224666781711
181,2,1,0.015967409423224388
181,2,2,0.24330141273299508
181,2,3,0.03933077619401423
181,2,4,0.5595743009897438
181,2,5,0.035424226999371596
181,2,6,0.02094006216545565
181,2,7,0.014478057706213271
181,2,8,0.07098375378898192
182,1,1,0.6977270113865023
182,1,2,0.03345342317736815
182,1,3,0.0750086893069946
182,1,4,0.018308894460915066
182,1,5,0.04109178198939614
182,1,6,0.09941814082277112
182,1,7,0.01648093495770936
182,1,8,0.018511123898343255
183,1,1,0.009681209232063738
183,1,2,0.31600373041797675
183,1,3,0.0038877563002673245
183,1,4,0.5894078643999376
183,1,5,0.02926240708593561
183,1,6,0.009513811085706815
183,1,7,0.039288746975159675
183,1,8,0.002954474502952414
184,1,1,0.012510475469511246
184,1,2,0.0018761112380499647
184,1,3,0.8890862546804905
184,1,4,0.0008081432683506313
184,1,5,0.002000253823366768
184,1,6,0.0018482730544172451
184,1,7,0.011257862795744587
184,1,8,0.001944100768110513
184,1,18,0.0786685249019586
184,2,2,0.022458669687558778
184,2,3,0.49005127287492556
184,2,5,0.009937101986785876
184,2,7,0.006205168468034087
184,2,8,0.014992318926222293
184,2,9,0.09083665310746956
184,2,10,0.04109094664820927
184,2,11,0.07266003506347074
184,2,18,0.2517678332373238
184,3,2,0.003156725624525801
184,3,3,0.9637108406314059
184,3,5,0.0013967303011090746
184,3,7,0.000872180524494454
184,3,8,0.002107276966261548
184,3,9,0.012767737114427425
184,3,10,0.005775624559467144
184,3,11,0.010212884278308881
184,4,2,0.03374261059142339
184,4,3,0.4743083510908849
184,4,5,0.009617872085758886
184,4,7,0.009322839962646629
184,4,8,0.009347869900851085
184,4,9,0.08791852105854027
184,4,10,0.061736328592585994
184,4,11,0.0703258277832423
184,4,18,0.24367977893406645
184,5,2,0.03374261059142339
184,5,3,0.4743083510908849
184,5,5,0.009617872085758886
184,5,7,0.009322839962646629
184,5,8,0.009347869900851085
184,5,9,0.08791852105854027
184,5,10,0.061736328592585994
184,5,11,0.0703258277832423
184,5,18,0.24367977893406645
185,1,1,0.009050170213751166
185,1,2,0.013492286172897192
185,1,3,0.11177174524185995
185,1,4,0.03097681281540569
185,1,5,0.010305632382124069
185,1,6,0.0029611517821706043
185,1,7,0.0017636738668280175
185,1,8,0.001804583375992219
185,1,11,0.817873944148971
186,1,1,0.6740265747646526
186,1,2,0.05380431222632948
186,1,3,0.04112587957633167
186,1,4,0.02600648129690926
186,1,5,0.09649129540454035
186,1,6,0.06348545065436352
186,1,7,0.027418226577830013
186,1,8,0.017641779499043154
187,1,1,0.010560582834830136
187,1,2,0.6179437463078618
187,1,3,0.023193971395670556
187,1,4,0.19470063585312397
187,1,5,0.06239542274561093
187,1,6,0.022700545842329462
187,1,7,0.055716886933113066
187,1,8,0.0127882080874601
188,1,1,0.0032429069269096773
188,1,2,0.00029370898252333635
188,1,3,0.0020796748028919245
188,1,4,6.53482185512496e-05
188,1,5,0.00019259397671247963
188,1,6,0.00013166839882241228
188,1,7,5.58900689300418e-05
188,1,8,6.22900192487572e-05
188,1,18,0.9542891989230983
188,1,20,0.039586719682311734
188,2,1,0.0030535445423184988
188,2,2,0.0006843884096959393
188,2,3,0.00195823678794862
188,2,4,0.00015227169079583367
188,2,5,0.00044877444437300425
188,2,6,0.0014980259799513061
188,2,7,0.0005069831503332205
188,2,8,0.0008888636919935298
188,2,18,0.8985655897136644
188,2,20,0.09224332158892566
188,3,1,0.003746107608416362
188,3,2,0.0008396119962040223
188,3,3,0.0019154123512118565
188,3,4,0.0001868078659182035
188,3,5,0.0005505593048438276
188,3,6,0.00037639423289850945
188,3,7,0.00012738466255995425
188,3,8,0.00017806553601363076
188,3,18,0.8789149706019493
188,3,20,0.11316468583998435
188,4,1,0.0013127697559589977
188,4,2,0.00029422999832697146
188,4,3,0.002083363976540682
188,4,4,6.546414096639704e-05
188,4,5,0.0001929356227346409
188,4,6,0.000131901967833603
188,4,7,0.00021796051680743605
188,4,8,6.240051666752361e-05
188,4,18,0.9559820302066553
188,4,20,0.03965694329750851
188,5,1,0.003739381335290496
188,5,2,0.002601313502612433
188,5,3,0.0019119731583296332
188,5,4,0.00018647244556738312
188,5,5,0.0005495707554898138
188,5,6,0.00037571840329666135
188,5,7,0.00015948342689925122
188,5,8,0.00017774581283567386
188,5,18,0.8773368466491298
188,5,20,0.11296149451054885
188,6,1,0.0013129824214332029
188,6,2,0.00029427766286360137
188,6,3,0.0020837014763848104
188,6,4,6.547474599634906e-05
188,6,5,0.00019296687783136574
188,6,6,0.00013192333562823003
188,6,7,5.5998283473374834e-05
188,6,8,6.241062539786836e-05
188,6,18,0.9561368969461294
188,6,20,0.03966336762486189
188,7,1,0.0038320413274483835
188,7,2,0.0013510965711444238
188,7,3,0.0019593508933001035
188,7,4,0.00019109313915133757
188,7,5,0.0005631888429026437
188,7,6,0.00038502851670351937
188,7,7,0.0001634353461502601
188,7,8,0.00018215026484168237
188,7,18,0.899076813248182
188,7,20,0.09229580185017558
188,8,1,0.0038320413274483835
188,8,2,0.0013510965711444238
188,8,3,0.0019593508933001035
188,8,4,0.00019109313915133757
188,8,5,0.0005631888429026437
188,8,6,0.00038502851670351937
188,8,7,0.0001634353461502601
188,8,8,0.00018215026484168237
188,8,18,0.899076813248182
188,8,20,0.09229580185017558
189,1,2,0.05967937022001105
189,1,3,0.0007997013948867897
189,1,5,0.008866803919547613
189,1,7,0.0017498664979445824
189,1,12,0.019943712925666816
189,1,16,0.908960545041943
190,1,1,0.0477888245901364
190,1,2,0.045042782203126165
190,1,3,0.058704145106306754
190,1,4,0.015316875642949186
190,1,5,0.03717660766015015
190,1,6,0.04299656377614393
190,1,7,0.03725870653018156
190,1,8,0.012611795935675995
190,1,17,0.7031036985553298
191,1,1,0.013305937611915597
191,1,2,0.08427418014846315
191,1,3,0.012652071953162767
191,1,4,0.025992700322580928
191,1,5,0.054074091181149454
191,1,6,0.608717511463279
191,1,7,0.1916297165048798
191,1,8,0.009353790814569241
192,1,2,0.07299358372320197
192,1,3,0.017050301396790028
192,1,5,0.1533357908967802
192,1,10,0.0333058496474433
192,1,12,0.03107592926028877
192,1,13,0.06193806361086364
192,1,14,0.6303004814646321
192,2,1,0.030926179332074404
192,2,2,0.08619841268575813
192,2,3,0.031518666581925904
192,2,4,0.036007788318300156
192,2,5,0.28345186140002177
192,2,6,0.033416590770360584
192,2,7,0.12099101753326065
192,2,8,0.024799143330799918
192,2,14,0.35269034004749844
193,1,1,0.0850380112613075
193,1,2,0.050965509155388396
193,1,3,0.022729146137845394
193,1,4,0.016071838904208772
193,1,5,0.019262660919369134
193,1,6,0.035547739499435474
193,1,7,0.0037244919555917662
193,1,8,0.01025152559873185
193,1,10,0.7564090765681216
193,2,1,0.004648124869430784
193,2,2,0.025731713600305964
193,2,3,0.0012423610084154907
193,2,4,0.0008784767305832853
193,2,5,0.0010528850797745651
193,2,6,0.0019430173585744857
193,2,7,0.0002035784166163578
193,2,8,0.0005603420209187425
193,2,10,0.04134485023945046
193,2,14,0.9223946506759299
194,1,1,0.014909081234010198
194,1,2,0.5967465518468525
194,1,3,0.02013034133322741
194,1,4,0.0932394031344156
194,1,5,0.08741789674230191
194,1,6,0.06930108333139383
194,1,7,0.061573099107977404
194,1,8,0.056682543269821195
195,1,1,0.006298518896971382
195,1,2,0.004258028917746549
195,1,3,0.042136653114951524
195,1,4,0.0026843564157409214
195,1,5,0.0063331982334317
195,1,6,0.002947120871612057
195,1,7,0.00474967926921201
195,1,8,0.002006672117100173
195,1,12,0.4532808052987941
195,1,19,0.4753049668644396
195,2,1,0.011330687118998197
195,2,2,0.007659958507678964
195,2,3,0.007849007570355332
195,2,4,0.004829008717789359
195,2,5,0.011393073327145524
195,2,6,0.005301707440166977
195,2,7,0.008544410296349359
195,2,8,0.003609892147852848
195,2,12,0.08443490902281856
195,2,19,0.8550473458508449
195,3,2,0.026542124099726283
195,3,3,0.0673704186370487
195,3,5,0.01012586868571946
195,3,10,0.04638690579577015
195,3,12,0.7247304984050216
195,3,13,0.03154841844900304
195,3,14,0.04099580148662437
195,3,16,0.05229996444108628
195,4,3,0.042934716277238716
195,4,5,0.0980860762713726
195,4,12,0.4618658894509211
195,4,14,0.39711331800046756
196,1,1,0.017619494452306678
196,1,2,0.0877138589558198
196,1,3,0.0022820079213124343
196,1,4,0.03927457446586798
196,1,5,0.2684934639263164
196,1,6,0.06986098157603655
196,1,7,0.48819143135254095
196,1,8,0.026564187349799182
196,2,1,0.029064297750132757
196,2,2,0.14468869810117313
196,2,3,0.011344813213132953
196,2,4,0.06478550956019677
196,2,5,0.4428943180317738
196,2,6,0.030666520341044987
196,2,7,0.26720386257419704
